week,experiment_day,trial_day,start_time,start_date,end_time,end_date,time,tank,snail_species,temp,condition,infection_status,crayfish_id,snail_density,snails_out,snails_lettuce,snails_sheltered,snails_under_shelter,snails_open ,snails_remaining,empty_shells,dead_snails,snails_consumed,snails_added,collector_name,notes,dodgey_remove,molt
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,1,bulinus,15,experimental,uninfected,C008,12,0,2,0,NA,10,12,0,0,0,0,SF_RP,,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,2,biomph,15,experimental,uninfected,C007,12,0,1,0,NA,8,9,3,0,0,3,SF_RP,,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,3,bulinus,15,control_1,uninfected,NA,12,2,6,0,NA,4,12,0,0,NA,0,SF_RP,,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,4,biomph,15,experimental,uninfected,C012,12,0,0,0,NA,12,12,0,0,0,0,SF_RP,molt (taken out),N,Y
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,5,bulinus,15,experimental,uninfected,C010,12,0,1,0,NA,11,12,0,0,0,0,SF_RP,crayfish berried,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,6,biomph,15,experimental,uninfected,C011,12,0,5,0,NA,6,11,1,0,0,1,SF_RP,,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,7,bulinus,15,experimental,uninfected,C009,12,1,3,0,NA,6,10,1,1,0,2,SF_RP,,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,8,biomph,15,control_2,uninfected,NA,12,0,7,1,NA,4,12,0,0,NA,0,SF_RP,,Y,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,9,bulinus,35,experimental,uninfected,C006,12,0,3,5,NA,5,13,0,0,0,-1,SF_RP,1 extra snail = removed,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,10,biomph,35,experimental,uninfected,C002,12,0,10,0,NA,0,10,2,0,0,2,SF_RP,,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,11,bulinus,35,experimental,uninfected,C003,12,0,5,0,NA,7,12,0,0,0,0,SF_RP,,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,12,biomph,35,experimental,uninfected,C001,12,1,7,0,NA,2,10,2,0,0,2,SF_RP,,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,13,bulinus,35,experimental,uninfected,C004,12,0,2,0,NA,8,10,0,0,2,2,SF_RP,broken [shell] pieces,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,14,biomph,35,experimental,uninfected,C005,12,0,2,0,NA,10,12,0,0,0,0,SF_RP,,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,15,bulinus,35,control_1,uninfected,NA,12,0,3,0,NA,8,11,0,1,NA,1,SF_RP,,N,N
experiment_1,14,2,NA,28/07/21,NA,28/07/21,36,16,biomph,35,control_2,uninfected,NA,12,0,7,0,NA,5,12,0,0,NA,0,SF_RP,,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,1,bulinus,15,experimental,uninfected,C008,12,0,2,0,NA,8,10,0,0,2,2,SF_SK_RP,removed molt,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,2,biomph,15,experimental,uninfected,C007,12,0,2,0,NA,7,9,3,0,0,3,SF_SK_RP,,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,3,bulinus,15,control_1,uninfected,NA,12,3,3,0,NA,6,12,0,0,NA,0,SF_SK_RP,,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,4,biomph,15,experimental,uninfected,C012,12,0,1,0,NA,11,12,0,0,0,0,SF_SK_RP,,N,Y
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,5,bulinus,15,experimental,uninfected,C010,12,0,1,0,NA,11,12,0,0,0,0,SF_SK_RP,,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,6,biomph,15,experimental,uninfected,C011,12,0,3,0,NA,5,8,4,0,0,4,SF_SK_RP,,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,7,bulinus,15,experimental,uninfected,C009,12,2,0,0,NA,8,10,0,0,2,2,SF_SK_RP,,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,8,biomph,15,control_2,uninfected,NA,12,0,4,0,NA,8,12,0,0,NA,0,SF_SK_RP,,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,9,bulinus,35,experimental,uninfected,C006,12,0,4,0,NA,8,12,0,0,0,0,SF_SK_RP,,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,10,biomph,35,experimental,uninfected,C002,12,0,6,0,NA,6,12,0,0,0,0,SF_SK_RP,,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,11,bulinus,35,experimental,uninfected,C003,12,0,4,0,NA,8,12,0,0,0,0,SF_SK_RP,,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,12,biomph,35,experimental,uninfected,C001,12,2,6,0,NA,2,10,2,0,0,2,SF_SK_RP,,Y,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,13,bulinus,35,experimental,uninfected,C004,12,0,3,1,NA,8,12,0,0,0,0,SF_SK_RP,babies in tank = removed ,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,14,biomph,35,experimental,uninfected,C005,12,0,8,0,NA,3,11,1,0,0,1,SF_SK_RP,,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,15,bulinus,35,control_1,uninfected,NA,12,1,5,0,NA,6,12,0,0,NA,0,SF_SK_RP,,N,N
experiment_1,15,3,7:07,29/07/21,7:34,29/07/21,48,16,biomph,35,control_2,uninfected,NA,12,0,7,0,NA,5,12,0,0,NA,0,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,1,bulinus,15,experimental,uninfected,C008,12,0,0,1,NA,11,12,0,0,0,0,SF_SK_RP,leftover debris?,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,2,biomph,15,experimental,uninfected,C007,12,0,4,1,NA,7,12,0,0,0,0,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,3,bulinus,15,control_1,uninfected,NA,12,2,5,0,NA,5,12,0,0,NA,0,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,4,biomph,15,experimental,uninfected,C012,12,0,4,0,NA,7,11,1,0,0,1,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,5,bulinus,15,experimental,uninfected,C010,12,1,0,1,NA,10,12,0,0,0,0,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,6,biomph,15,experimental,uninfected,C011,12,0,0,0,NA,9,9,3,0,0,3,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,7,bulinus,15,experimental,uninfected,C009,12,0,1,0,NA,8,9,1,2,0,3,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,8,biomph,15,control_2,uninfected,NA,12,0,0,2,NA,10,12,0,0,NA,0,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,9,bulinus,35,experimental,uninfected,C006,12,1,4,0,NA,7,12,0,0,0,0,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,10,biomph,35,experimental,uninfected,C002,12,1,9,0,NA,1,11,1,0,0,1,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,11,bulinus,35,experimental,uninfected,C003,12,2,2,0,NA,6,10,2,0,0,2,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,12,biomph,35,experimental,uninfected,C001,12,0,11,0,NA,2,13,0,0,0,-1,SF_SK_RP,one extra snail = removed,Y,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,13,bulinus,35,experimental,uninfected,C004,12,1,2,2,NA,4,9,2,1,0,3,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,14,biomph,35,experimental,uninfected,C005,12,0,10,0,NA,1,11,0,1,0,1,SF_SK_RP,dead in shelter/half consumed,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,15,bulinus,35,control_1,uninfected,NA,12,0,4,1,NA,7,12,0,0,NA,0,SF_SK_RP,,N,N
experiment_1,15,3,19:07,29/07/21,NA,29/07/21,60,16,biomph,35,control_2,uninfected,NA,12,0,9,0,NA,3,12,0,0,NA,0,SF_SK_RP,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,1,bulinus,15,experimental,uninfected,C008,12,0,1,1,NA,7,9,1,2,0,NA,SF_AO_HF,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,2,biomph,15,experimental,uninfected,C007,12,0,4,0,NA,6,10,2,0,0,NA,SF_AO_HF,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,3,bulinus,15,control_1,uninfected,NA,12,0,5,0,NA,7,12,0,0,NA,NA,SF_AO_HF,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,4,biomph,15,experimental,uninfected,C012,12,0,5,0,NA,5,10,2,0,0,NA,SF_AO_HF,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,5,bulinus,15,experimental,uninfected,C010,12,0,1,1,NA,10,12,0,0,0,NA,SF_AO_HF,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,6,biomph,15,experimental,uninfected,C011,12,0,1,1,NA,5,7,4,1,0,NA,SF_AO_HF,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,7,bulinus,15,experimental,uninfected,C009,12,0,6,0,NA,3,9,0,1,2,NA,SF_AO_HF,shell pieces,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,8,biomph,15,control_2,uninfected,NA,12,0,3,0,NA,9,12,0,0,NA,NA,SF_AO_HF,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,9,bulinus,35,experimental,uninfected,C006,12,0,3,0,NA,9,12,0,0,0,NA,SF_AO_HF,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,10,biomph,35,experimental,uninfected,C002,12,0,7,0,NA,4,11,0,1,0,NA,SF_AO_HF,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,11,bulinus,35,experimental,uninfected,C003,12,0,4,0,NA,5,9,2,0,1,NA,SF_AO_HF,shell pieces,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,12,biomph,35,experimental,uninfected,C001,12,0,10,0,NA,1,11,1,0,0,NA,SF_AO_HF,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,13,bulinus,35,experimental,uninfected,C004,12,1,3,2,NA,5,11,1,0,0,NA,SF_AO_HF,shell pieces; crayfish babies,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,14,biomph,35,experimental,uninfected,C005,12,0,6,0,NA,2,8,2,0,2,NA,SF_AO_HF,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,15,bulinus,35,control_1,uninfected,NA,12,0,5,0,NA,7,12,0,0,NA,NA,SF_AO_HF,,N,N
experiment_1,16,4,7:09,30/07/21,7:34,30/07/21,72,16,biomph,35,control_2,uninfected,NA,12,0,3,0,NA,9,12,0,0,NA,NA,SF_AO_HF,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,1,bulinus,20,control_1,uninfected,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,2,biomph,20,experimental,uninfected,C012,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,3,bulinus,20,experimental,uninfected,C007,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,4,biomph,20,experimental,uninfected,C011,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,5,bulinus,20,experimental,uninfected,C009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,6,biomph,20,control_2,uninfected,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,7,bulinus,20,experimental,uninfected,C010,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,8,biomph,20,experimental,uninfected,C008,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,9,bulinus,30,experimental,uninfected,C001,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,10,biomph,30,control_1,uninfected,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,11,bulinus,30,experimental,uninfected,C005,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,12,biomph,30,experimental,uninfected,C003,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,13,bulinus,30,experimental,uninfected,C002,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,14,biomph,30,experimental,uninfected,C006,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,15,bulinus,30,control_2,uninfected,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,7:47,3/8/2021,8:00,3/8/2021,0,16,biomph,30,experimental,uninfected,C004,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,SF_SK ,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,1,bulinus,20,control_1,uninfected,NA,12,0,7,0,NA,5,12,0,0,NA,0,SF_RP,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,2,biomph,20,experimental,uninfected,C012,12,0,3,0,NA,5,8,4,0,0,4,SF_RP,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,3,bulinus,20,experimental,uninfected,C007,12,0,1,0,NA,9,10,0,0,2,2,SF_RP,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,4,biomph,20,experimental,uninfected,C011,12,0,3,0,NA,1,4,3,4,1,8,SF_RP,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,5,bulinus,20,experimental,uninfected,C009,12,0,0,0,NA,3,3,0,1,8,9,SF_RP,shell pieces ,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,6,biomph,20,control_2,uninfected,NA,12,0,5,0,NA,7,12,0,0,NA,0,SF_RP,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,7,bulinus,20,experimental,uninfected,C010,12,0,2,0,NA,10,12,0,0,0,0,SF_RP,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,8,biomph,20,experimental,uninfected,C008,12,0,6,0,NA,3,9,2,0,1,3,SF_RP,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,9,bulinus,30,experimental,uninfected,C001,12,0,0,0,NA,6,6,0,0,6,6,SF_RP,shell pieces,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,10,biomph,30,control_1,uninfected,NA,12,0,6,1,NA,5,12,0,0,NA,0,SF_RP,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,11,bulinus,30,experimental,uninfected,C005,12,1,0,0,NA,5,6,1,4,1,6,SF_RP,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,12,biomph,30,experimental,uninfected,C003,12,1,4,0,NA,3,8,1,1,2,4,SF_RP,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,13,bulinus,30,experimental,uninfected,C002,12,1,1,0,NA,3,5,0,0,7,7,SF_RP,shell pieces,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,14,biomph,30,experimental,uninfected,C006,12,0,2,0,NA,7,9,3,0,0,3,SF_RP,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,15,bulinus,30,control_2,uninfected,NA,12,0,6,1,NA,5,12,0,0,NA,0,SF_RP,,N,N
experiment_2,17,1,19:00,3/8/2021,19:55,3/8/2021,12,16,biomph,30,experimental,uninfected,C004,12,0,0,0,NA,3,3,2,0,7,9,SF_RP,,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,1,bulinus,20,control_1,uninfected,NA,12,0,8,1,NA,2,11,0,1,NA,1,SF_SK,,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,2,biomph,20,experimental,uninfected,C012,12,0,2,0,NA,0,2,9,0,1,10,SF_SK,,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,3,bulinus,20,experimental,uninfected,C007,12,1,4,0,NA,4,9,1,1,1,3,SF_SK,,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,4,biomph,20,experimental,uninfected,C011,12,0,2,0,NA,0,2,7,3,0,10,SF_SK,,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,5,bulinus,20,experimental,uninfected,C009,12,0,0,0,NA,3,3,4,4,1,9,SF_SK,"shell pieces, not whole",N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,6,biomph,20,control_2,uninfected,NA,12,0,5,1,NA,5,11,0,1,NA,1,SF_SK,,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,7,bulinus,20,experimental,uninfected,C010,12,0,1,0,NA,11,12,0,0,0,0,SF_SK,,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,8,biomph,20,experimental,uninfected,C008,12,1,1,0,NA,3,5,7,0,0,7,SF_SK,,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,9,bulinus,30,experimental,uninfected,C001,12,0,2,0,NA,4,6,3,2,NA,6,SF_SK,shell pieces,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,10,biomph,30,control_1,uninfected,NA,12,0,10,0,NA,2,12,0,0,0,0,SF_SK,,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,11,bulinus,30,experimental,uninfected,C005,12,0,2,0,NA,3,5,3,2,2,7,SF_SK,,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,12,biomph,30,experimental,uninfected,C003,12,0,3,0,NA,0,3,5,0,4,9,SF_SK,shell pieces,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,13,bulinus,30,experimental,uninfected,C002,12,0,3,0,NA,4,7,2,1,2,5,SF_SK,shell pieces,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,14,biomph,30,experimental,uninfected,C006,12,1,1,0,NA,3,5,5,1,1,7,SF_SK,,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,15,bulinus,30,control_2,uninfected,NA,12,0,8,0,NA,4,12,0,0,NA,0,SF_SK,,N,N
experiment_2,18,2,7:05,4/8/2021,7:53,4/8/2021,24,16,biomph,30,experimental,uninfected,C004,12,0,4,0,NA,2,6,2,0,4,6,SF_SK,shell pieces,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,1,bulinus,20,control_1,uninfected,NA,12,1,9,0,NA,2,12,0,0,NA,0,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,2,biomph,20,experimental,uninfected,C012,12,1,4,0,NA,3,8,3,0,1,4,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,3,bulinus,20,experimental,uninfected,C007,12,0,8,0,NA,3,11,1,0,0,1,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,4,biomph,20,experimental,uninfected,C011,12,1,4,0,NA,4,9,3,0,0,3,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,5,bulinus,20,experimental,uninfected,C009,12,0,6,0,NA,1,7,1,3,1,5,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,6,biomph,20,control_2,uninfected,NA,12,0,4,0,NA,8,12,0,0,NA,0,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,7,bulinus,20,experimental,uninfected,C010,12,1,4,0,NA,6,11,1,0,0,1,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,8,biomph,20,experimental,uninfected,C008,12,2,3,0,NA,5,10,1,0,1,2,SF_RP,shell pieces,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,9,bulinus,30,experimental,uninfected,C001,12,0,3,0,NA,4,7,2,3,0,5,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,10,biomph,30,control_1,uninfected,NA,12,0,9,0,NA,3,12,0,0,NA,0,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,11,bulinus,30,experimental,uninfected,C005,12,0,2,0,NA,6,8,1,1,2,4,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,12,biomph,30,experimental,uninfected,C003,12,1,1,0,NA,2,4,2,0,6,8,SF_RP,shell pieces,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,13,bulinus,30,experimental,uninfected,C002,12,0,3,1,NA,2,6,3,2,1,6,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,14,biomph,30,experimental,uninfected,C006,12,1,5,0,NA,1,7,5,0,0,5,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,15,bulinus,30,control_2,uninfected,NA,12,0,7,0,NA,5,12,0,0,NA,0,SF_RP,,N,N
experiment_2,18,2,19:06,4/8/2021,19:55,4/8/2021,36,16,biomph,30,experimental,uninfected,C004,12,1,4,0,NA,4,9,1,0,2,3,SF_RP,shell pieces,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,1,bulinus,20,control_1,uninfected,NA,12,1,9,0,NA,2,12,0,0,NA,0,SF_SK,,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,2,biomph,20,experimental,uninfected,C012,12,0,0,0,NA,4,4,7,0,1,8,SF_SK,shell pieces,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,3,bulinus,20,experimental,uninfected,C007,12,0,3,0,NA,7,10,2,0,0,2,SF_SK,,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,4,biomph,20,experimental,uninfected,C011,12,0,0,0,NA,6,6,5,1,0,6,SF_SK,,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,5,bulinus,20,experimental,uninfected,C009,12,0,3,0,NA,3,6,2,2,2,6,SF_SK,shell pieces,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,6,biomph,20,control_2,uninfected,NA,12,0,5,2,NA,4,11,0,1,NA,1,SF_SK,,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,7,bulinus,20,experimental,uninfected,C010,12,1,4,0,NA,4,9,1,1,1,3,SF_SK,,Y,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,8,biomph,20,experimental,uninfected,C008,12,3,3,0,NA,2,8,4,0,0,4,SF_SK,,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,9,bulinus,30,experimental,uninfected,C001,12,0,8,0,NA,4,12,0,0,0,0,SF_SK,,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,10,biomph,30,control_1,uninfected,NA,12,0,6,0,NA,6,12,0,0,NA,0,SF_SK,,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,11,bulinus,30,experimental,uninfected,C005,12,0,3,0,NA,2,5,5,2,0,7,SF_SK,,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,12,biomph,30,experimental,uninfected,C003,12,0,1,0,NA,0,1,4,2,5,11,SF_SK,shell pieces,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,13,bulinus,30,experimental,uninfected,C002,12,1,5,0,NA,5,11,0,1,0,1,SF_SK,,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,14,biomph,30,experimental,uninfected,C006,12,5,2,0,NA,2,9,3,0,0,3,SF_SK,,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,15,bulinus,30,control_2,uninfected,NA,12,0,7,0,NA,5,12,0,0,NA,0,SF_SK,,N,N
experiment_2,19,3,7:20,5/8/2021,8:03,5/8/2021,48,16,biomph,30,experimental,uninfected,C004,12,0,3,0,NA,1,4,3,0,5,8,SF_SK,shell pieces,N,N
experiment_2,19,3,19:00,5/8/2021,NA,5/8/2021,60,1,bulinus,20,control_1,uninfected,NA,12,0,10,0,NA,2,12,0,0,NA,0,SF_RP,,N,N
experiment_2,19,3,19:00,5/8/2021,NA,5/8/2021,60,2,biomph,20,experimental,uninfected,C012,12,0,6,0,NA,4,10,2,0,0,2,SF_RP,,N,N
experiment_2,19,3,19:00,5/8/2021,NA,5/8/2021,60,3,bulinus,20,experimental,uninfected,C007,12,0,3,0,NA,8,11,0,1,0,1,SF_RP,,N,N
experiment_2,19,3,19:00,5/8/2021,NA,5/8/2021,60,4,biomph,20,experimental,uninfected,C011,12,0,5,0,NA,5,10,0,2,0,2,SF_RP,,N,N
experiment_2,19,3,19:00,5/8/2021,NA,5/8/2021,60,5,bulinus,20,experimental,uninfected,C009,12,0,5,0,NA,4,9,0,2,1,3,SF_RP,shell pieces,N,N
experiment_2,19,3,19:00,5/8/2021,NA,5/8/2021,60,6,biomph,20,control_2,uninfected,NA,12,0,4,0,NA,8,12,0,0,NA,0,SF_RP,,N,N
experiment_2,19,3,19:00,5/8/2021,NA,5/8/2021,60,7,bulinus,20,experimental,uninfected,C010,12,0,2,0,NA,10,12,0,1,0,0,SF_RP,1 extra snail,Y,N
experiment_2,19,3,19:00,5/8/2021,NA,5/8/2021,60,8,biomph,20,experimental,uninfected,C008,12,0,3,0,NA,8,11,0,1,0,1,SF_RP,replaced 2 [too] large [snails],N,N
